Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Location,Reporting Type,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",384,Côte d'Ivoire,URBAN,G,PERCENT,,,,,,,24.13333,24.13333,24.13333,24.13333,24.13333,24.86108,25.58883,26.31657,27.04432,27.77207,28.49981,29.22756,29.95531,30.68305,31.4108,31.4108,31.4108
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",192,Cuba,ALLAREA,G,PERCENT,,,,,,,,,82.79432,82.80651,82.81871,82.83089,82.84308,84.01483,85.18449,86.35379,87.52248,88.69195,89.86191,91.032,92.20206,93.37178,93.37922
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",192,Cuba,RURAL,G,PERCENT,,,,,,,,,72.67018,72.67018,72.67018,72.67018,72.67018,74.38399,76.09779,77.81159,79.52539,81.2392,82.953,84.6668,86.3806,88.09441,88.09441
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",192,Cuba,URBAN,G,PERCENT,,,,,,,,,85.91942,85.91942,85.91942,85.91942,85.91942,86.91974,87.92005,88.92036,89.92068,90.92099,91.9213,92.92162,93.92193,94.92224,94.92224
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",180,Democratic Republic of the Congo,ALLAREA,G,PERCENT,,,,,,,,,,,,,,,18.65459,18.73851,18.82348,18.90934,18.99626,19.08408,19.17279,19.26226,19.35247
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",180,Democratic Republic of the Congo,RURAL,G,PERCENT,,,,,,,,,,,,,,,12.33363,12.33363,12.33363,12.33363,12.33363,12.33363,12.33363,12.33363,12.33363
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",180,Democratic Republic of the Congo,URBAN,G,PERCENT,,,,,,,,,,,,,,,27.31931,27.31931,27.31931,27.31931,27.31931,27.31931,27.31931,27.31931,27.31931
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",214,Dominican Republic,ALLAREA,G,PERCENT,,,,,,,,,52.78424,52.98488,53.18052,53.35402,53.51153,52.93034,52.34844,51.76585,51.18226,50.59701,50.00734,49.41317,48.81444,48.21144,48.32485
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",214,Dominican Republic,RURAL,G,PERCENT,,,,,,,,,41.26587,41.26587,41.26587,41.26587,41.26587,40.38623,39.50658,38.62694,37.7473,36.86766,35.98802,35.10837,34.22873,33.34909,33.34909
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",214,Dominican Republic,URBAN,G,PERCENT,,,,,,,,,57.42067,57.42067,57.42067,57.42067,57.42067,56.73056,56.04045,55.35035,54.66024,53.97013,53.28002,52.58992,51.89981,51.2097,51.2097
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",14,Eastern Africa,ALLAREA,G,PERCENT,,,,,,,,,,,16.00486,18.95687,19.15196,19.43066,19.63212,19.46624,20.35592,20.61698,20.85808,21.08679,21.31924,21.55664,21.76485
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",14,Eastern Africa,RURAL,G,PERCENT,,,,,,,,,,,11.34718,14.54314,14.67356,14.92426,15.05401,14.88365,15.51734,15.67963,15.83025,15.9698,16.10976,16.252,16.35986
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",14,Eastern Africa,URBAN,G,PERCENT,,,,,,,,,,,30.38843,32.40038,32.49246,32.55161,32.65183,32.1884,33.46205,33.66129,33.81648,33.95552,34.10194,34.25417,34.3838
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",753,Eastern and South-Eastern Asia,ALLAREA,G,PERCENT,,,,,,,,,,,,,,,,,,92.32055,92.3829,92.43976,92.49225,92.56854,92.69486
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",753,Eastern and South-Eastern Asia,RURAL,G,PERCENT,,,,,,,,,,,,,,,,,,88.42344,88.48699,88.55049,88.61569,88.73536,88.98228
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",753,Eastern and South-Eastern Asia,URBAN,G,PERCENT,,,,,,,,,,,,,,,,,,95.16202,95.12277,95.07988,95.03428,94.99851,94.97158
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",30,Eastern Asia,ALLAREA,G,PERCENT,,,,,,,,,,,,,,,,,,97.11049,97.14495,97.17871,97.21176,97.23971,97.2668
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",30,Eastern Asia,RURAL,G,PERCENT,,,,,,,,,,,,,,,,,,95.25692,95.26203,95.26766,95.27391,95.27285,95.27178
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",30,Eastern Asia,URBAN,G,PERCENT,,,,,,,,,,,,,,,,,,98.26799,98.27062,98.27318,98.27574,98.27575,98.27574
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",218,Ecuador,ALLAREA,G,PERCENT,,,,,,,,,,,86.97552,86.99728,87.01579,87.0343,87.05268,87.07119,87.08957,87.10794,87.12835,87.15064,87.17496,87.20131,87.22955
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",218,Ecuador,RURAL,G,PERCENT,,,,,,,,,,,78.50464,78.50464,78.50464,78.50464,78.50464,78.50464,78.50464,78.50464,78.50464,78.50464,78.50464,78.50464,78.50464
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",218,Ecuador,URBAN,G,PERCENT,,,,,,,,,,,92.01697,92.01697,92.01697,92.01697,92.01697,92.01697,92.01697,92.01697,92.01697,92.01697,92.01697,92.01697,92.01697
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",818,Egypt,ALLAREA,G,PERCENT,66.04586,67.54782,69.04805,70.54655,72.04331,73.53833,75.03162,76.51413,77.9914,79.46962,80.94838,82.42805,83.90401,85.38212,86.86214,88.3442,89.82834,89.82697,89.82692,89.82824,89.83093,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",818,Egypt,RURAL,G,PERCENT,50.95361,53.24757,55.54152,57.83548,60.12943,62.42339,64.71734,67.0113,69.30525,71.59921,73.89316,76.18712,78.48107,80.77503,83.06898,85.36293,87.65689,87.65689,87.65689,87.65689,87.65689,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",818,Egypt,URBAN,G,PERCENT,86.21834,86.62585,87.03335,87.44086,87.84837,88.25587,88.66338,89.07089,89.47839,89.8859,90.29341,90.70091,91.10842,91.51593,91.92343,92.33094,92.73845,92.73845,92.73845,92.73845,92.73845,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",222,El Salvador,ALLAREA,G,PERCENT,,,,,,,,,,,90.29575,90.34941,90.40238,90.45455,90.50606,90.55682,90.60604,90.65361,90.69958,,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",222,El Salvador,RURAL,G,PERCENT,,,,,,,,,,,86.27332,86.27332,86.27332,86.27332,86.27332,86.27332,86.27332,86.27332,86.27332,,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",222,El Salvador,URBAN,G,PERCENT,,,,,,,,,,,92.41894,92.41894,92.41894,92.41894,92.41894,92.41894,92.41894,92.41894,92.41894,,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",226,Equatorial Guinea,ALLAREA,G,PERCENT,,,,,,,,23.6376,23.73846,23.83735,23.93435,24.02926,24.12196,24.15531,24.18836,24.22104,,,,,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",226,Equatorial Guinea,RURAL,G,PERCENT,,,,,,,,19.8915,19.8915,19.8915,19.8915,19.8915,19.8915,19.8915,19.8915,19.8915,,,,,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",226,Equatorial Guinea,URBAN,G,PERCENT,,,,,,,,26.0226,26.0226,26.0226,26.0226,26.0226,26.0226,26.0226,26.0226,26.0226,,,,,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",748,Eswatini,ALLAREA,G,PERCENT,,,,,23.68709,23.64725,23.60742,23.58221,23.64943,23.71697,23.78481,23.85328,23.89965,23.94633,23.99301,24.04001,24.08949,24.14115,24.1953,24.25194,24.31107,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",748,Eswatini,RURAL,G,PERCENT,,,,,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,16.78873,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",748,Eswatini,URBAN,G,PERCENT,,,,,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,47.91008,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",231,Ethiopia,ALLAREA,G,PERCENT,,,,,,,,,,,7.49747,7.56166,7.62724,7.69127,7.75654,7.82289,7.89048,7.95899,8.02888,8.10017,8.17269,8.2466,8.32175
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",231,Ethiopia,RURAL,G,PERCENT,,,,,,,,,,,4.82514,4.82514,4.82514,4.82514,4.82514,4.82514,4.82514,4.82514,4.82514,4.82514,4.82514,4.82514,4.82514
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",231,Ethiopia,URBAN,G,PERCENT,,,,,,,,,,,20.25519,20.25519,20.25519,20.25519,20.25519,20.25519,20.25519,20.25519,20.25519,20.25519,20.25519,20.25519,20.25519
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",242,Fiji,ALLAREA,G,PERCENT,,,,,,,,,,,,,,,,,,86.25522,86.31081,86.36596,86.42056,86.47472,86.52844
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",242,Fiji,RURAL,G,PERCENT,,,,,,,,,,,,,,,,,,80.13145,80.13145,80.13145,80.13145,80.13145,80.13145
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",242,Fiji,URBAN,G,PERCENT,,,,,,,,,,,,,,,,,,91.11737,91.11737,91.11737,91.11737,91.11737,91.11737
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",270,Gambia,ALLAREA,G,PERCENT,,,,,,,,,,,,,12.83588,12.84716,12.85833,12.86937,12.88026,12.89101,12.90159,12.91202,12.9223,12.93239,12.94233
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",270,Gambia,RURAL,G,PERCENT,,,,,,,,,,,,,11.93484,11.93484,11.93484,11.93484,11.93484,11.93484,11.93484,11.93484,11.93484,11.93484,11.93484
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",270,Gambia,URBAN,G,PERCENT,,,,,,,,,,,,,13.5127,13.5127,13.5127,13.5127,13.5127,13.5127,13.5127,13.5127,13.5127,13.5127,13.5127
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",268,Georgia,ALLAREA,G,PERCENT,,,,,,,,,,,,,,,91.52626,91.55351,91.58134,91.60954,91.63822,91.66734,91.69696,91.72694,91.75735
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",268,Georgia,RURAL,G,PERCENT,,,,,,,,,,,,,,,87.44337,87.44337,87.44337,87.44337,87.44337,87.44337,87.44337,87.44337,87.44337
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",268,Georgia,URBAN,G,PERCENT,,,,,,,,,,,,,,,94.59791,94.59791,94.59791,94.59791,94.59791,94.59791,94.59791,94.59791,94.59791
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",288,Ghana,ALLAREA,G,PERCENT,,,,,,,,,,,,40.84998,40.92892,41.00738,41.08538,41.16291,41.23999,41.31647,41.39238,41.46759,41.54222,41.61616,41.68939
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",288,Ghana,RURAL,G,PERCENT,,,,,,,,,,,,34.8757,34.8757,34.8757,34.8757,34.8757,34.8757,34.8757,34.8757,34.8757,34.8757,34.8757,34.8757
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",288,Ghana,URBAN,G,PERCENT,,,,,,,,,,,,46.50018,46.50018,46.50018,46.50018,46.50018,46.50018,46.50018,46.50018,46.50018,46.50018,46.50018,46.50018
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",320,Guatemala,ALLAREA,G,PERCENT,,,,,,,,,,,,76.40238,76.44214,76.48349,76.52643,76.57124,76.61751,76.6655,76.71523,76.76642,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",320,Guatemala,RURAL,G,PERCENT,,,,,,,,,,,,69.92723,69.92723,69.92723,69.92723,69.92723,69.92723,69.92723,69.92723,69.92723,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",320,Guatemala,URBAN,G,PERCENT,,,,,,,,,,,,83.22295,83.22295,83.22295,83.22295,83.22295,83.22295,83.22295,83.22295,83.22295,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",324,Guinea,ALLAREA,G,PERCENT,,,,,,,,,,,,,,,20.06778,20.12898,20.193,20.25983,20.32946,20.4017,20.47696,20.55502,20.6361
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",324,Guinea,RURAL,G,PERCENT,,,,,,,,,,,,,,,13.07701,13.07701,13.07701,13.07701,13.07701,13.07701,13.07701,13.07701,13.07701
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",324,Guinea,URBAN,G,PERCENT,,,,,,,,,,,,,,,33.14467,33.14467,33.14467,33.14467,33.14467,33.14467,33.14467,33.14467,33.14467
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",624,Guinea-Bissau,ALLAREA,G,PERCENT,,,,,0.66782,0.67463,0.68149,0.68836,0.69528,1.46357,2.95861,4.45729,5.95966,7.46572,8.97555,10.48919,12.00662,13.52786,15.05302,16.58205,18.11498,19.65185,19.68909
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",624,Guinea-Bissau,RURAL,G,PERCENT,0,0,0,0,0,0,0,0,0,0.11014,1.41204,2.71393,4.01582,5.31772,6.61961,7.92151,9.2234,10.5253,11.82719,13.12909,14.43098,15.73288,15.73288
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",624,Guinea-Bissau,URBAN,G,PERCENT,,,,,1.76803,1.76803,1.76803,1.76803,1.76803,3.51791,5.26779,7.01766,8.76754,10.51742,12.2673,14.01718,15.76706,17.51694,19.26682,21.0167,22.76658,24.51646,24.51646
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",328,Guyana,ALLAREA,G,PERCENT,,,,,,,,,75.8879,75.89168,75.89545,75.89921,75.89921,76.66102,77.42244,78.18328,78.94329,79.70218,80.45984,81.21592,81.97023,82.72253,83.47258
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",328,Guyana,RURAL,G,PERCENT,,,,,,,,,76.32264,76.32264,76.32264,76.32264,76.32264,77.23184,78.14103,79.05023,79.95943,80.86863,81.77783,82.68702,83.59622,84.50542,85.41462
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",328,Guyana,URBAN,G,PERCENT,,,,,,,,,74.71873,74.71873,74.71873,74.71873,74.71873,75.06963,75.42053,75.77143,76.12233,76.47323,76.82413,77.17503,77.52593,77.87683,78.22773
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",332,Haiti,ALLAREA,G,PERCENT,,,,,,,24.18315,24.32359,24.46503,24.60648,24.7485,24.49545,24.2375,23.97408,23.70561,23.43182,23.15104,22.86275,22.56722,22.26459,22.37304,22.47908,22.58268
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",332,Haiti,RURAL,G,PERCENT,,,,,,,17.87037,17.87037,17.87037,17.87037,17.87037,17.6029,17.33542,17.06795,16.80048,16.533,16.26553,15.99805,15.73058,15.46311,15.46311,15.46311,15.46311
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",332,Haiti,URBAN,G,PERCENT,,,,,,,32.3479,32.3479,32.3479,32.3479,32.3479,31.8167,31.2855,30.7543,30.22311,29.69191,29.16071,28.62951,28.09832,27.56712,27.56712,27.56712,27.56712
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",340,Honduras,ALLAREA,G,PERCENT,,,,,,,83.46549,83.51938,83.57335,83.62715,83.68104,83.8396,83.98975,84.13121,84.2642,84.38849,84.50425,84.61152,84.71032,84.80075,84.88294,84.95694,84.96356
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",340,Honduras,RURAL,G,PERCENT,,,,,,,79.44477,79.44477,79.44477,79.44477,79.44477,79.88845,80.33214,80.77583,81.21952,81.66321,82.1069,82.55059,82.99428,83.43797,83.88166,84.32535,84.32535
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",340,Honduras,URBAN,G,PERCENT,,,,,,,87.60951,87.60951,87.60951,87.60951,87.60951,87.40829,87.20708,87.00587,86.80466,86.60344,86.40223,86.20102,85.99981,85.79859,85.59738,85.39617,85.39617
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",356,India,ALLAREA,G,PERCENT,,,,,,,,,,,59.33858,59.43492,59.5346,59.63735,59.74343,61.83639,63.92229,66.0009,68.07149,70.1336,72.18677,74.23073,76.26479
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",356,India,RURAL,G,PERCENT,,,,,,,,,,,50.72643,50.72643,50.72643,50.72643,50.72643,53.13107,55.53571,57.94036,60.345,62.74965,65.15429,67.55894,69.96358
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",356,India,URBAN,G,PERCENT,,,,,,,,,,,78.57044,78.57044,78.57044,78.57044,78.57044,79.69031,80.81018,81.93005,83.04992,84.16979,85.28966,86.40953,87.5294
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",360,Indonesia,ALLAREA,G,PERCENT,,,,,,,75.13763,75.29998,75.46293,75.62568,75.78456,76.14565,76.4897,76.81639,77.12625,77.41882,77.69417,77.95191,78.19248,78.41584,78.62239,78.81206,78.98522
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",360,Indonesia,RURAL,G,PERCENT,,,,,,,65.61752,65.61752,65.61752,65.61752,65.61752,66.47268,67.32784,68.18301,69.03817,69.89333,70.74849,71.60365,72.45881,73.31397,74.16913,75.02429,75.87945
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",360,Indonesia,URBAN,G,PERCENT,,,,,,,85.98663,85.98663,85.98663,85.98663,85.98663,85.5911,85.19558,84.80005,84.40453,84.009,83.61348,83.21795,82.82243,82.4269,82.03138,81.63585,81.24033
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",368,Iraq,ALLAREA,G,PERCENT,,,,,,89.47319,89.48244,89.49187,89.50129,89.51054,90.24501,90.9818,91.71345,92.44,93.16159,93.87823,94.59059,95.29828,96.00079,96.6976,97.38824,97.38989,97.39161
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",368,Iraq,RURAL,G,PERCENT,,,,,,77.47466,77.47466,77.47466,77.47466,77.47466,79.23794,81.00122,82.7645,84.52778,86.29107,88.05435,89.81763,91.58091,93.34419,95.10747,96.87075,96.87075,96.87075
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",368,Iraq,URBAN,G,PERCENT,,,,,,94.92301,94.92301,94.92301,94.92301,94.92301,95.16644,95.40987,95.6533,95.89672,96.14015,96.38358,96.627,96.87043,97.11386,97.35728,97.60071,97.60071,97.60071
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",388,Jamaica,ALLAREA,G,PERCENT,,,,,,,,66.548,66.55928,66.57051,66.58173,66.59302,66.6052,66.61836,66.63248,66.6475,,,,,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",388,Jamaica,RURAL,G,PERCENT,,,,,,,,63.33875,63.33875,63.33875,63.33875,63.33875,63.33875,63.33875,63.33875,63.33875,,,,,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",388,Jamaica,URBAN,G,PERCENT,,,,,,,,69.37298,69.37298,69.37298,69.37298,69.37298,69.37298,69.37298,69.37298,69.37298,,,,,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",398,Kazakhstan,ALLAREA,G,PERCENT,,,,,,,,,,,,99.00667,99.00703,99.00739,99.00774,99.00811,99.00847,99.00882,99.00927,99.00983,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",398,Kazakhstan,RURAL,G,PERCENT,,,,,,,,,,,,98.72555,98.72555,98.72555,98.72555,98.72555,98.72555,98.72555,98.72555,98.72555,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",398,Kazakhstan,URBAN,G,PERCENT,,,,,,,,,,,,99.2196,99.2196,99.2196,99.2196,99.2196,99.2196,99.2196,99.2196,99.2196,,,
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",404,Kenya,ALLAREA,G,PERCENT,,,,,,,,,,,,37.08688,37.12831,37.17087,37.21434,37.25882,37.30432,37.35085,37.39849,37.44705,37.49672,37.54742,37.59924
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",404,Kenya,RURAL,G,PERCENT,,,,,,,,,,,,34.64686,34.64686,34.64686,34.64686,34.64686,34.64686,34.64686,34.64686,34.64686,34.64686,34.64686,34.64686
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",404,Kenya,URBAN,G,PERCENT,,,,,,,,,,,,44.82677,44.82677,44.82677,44.82677,44.82677,44.82677,44.82677,44.82677,44.82677,44.82677,44.82677,44.82677
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",296,Kiribati,ALLAREA,G,PERCENT,,,,,,,,,,,,,,,,55.28268,55.34387,55.40366,55.4622,55.51949,55.57538,55.62994,55.68318
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",296,Kiribati,RURAL,G,PERCENT,,,,,,,,,,,,,,,,51.48181,51.48181,51.48181,51.48181,51.48181,51.48181,51.48181,51.48181
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",296,Kiribati,URBAN,G,PERCENT,,,,,,,,,,,,,,,,58.84513,58.84513,58.84513,58.84513,58.84513,58.84513,58.84513,58.84513
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",417,Kyrgyzstan,ALLAREA,G,PERCENT,,,,,,,83.6237,83.62349,83.62328,83.62318,83.62545,85.25761,86.89081,88.5241,90.15681,91.78814,93.41737,95.04365,96.66622,98.28426,99.84922,99.84803,99.84674
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",417,Kyrgyzstan,RURAL,G,PERCENT,,,,,,,79.98237,79.98237,79.98237,79.98237,79.98237,81.9917,84.00103,86.01036,88.01969,90.02902,92.03836,94.04769,96.05702,98.06635,100,100,100
6,6.2,6.2.1,SH_SAN_HNDWSH,"Proportion of population with basic handwashing facilities on premises, by urban/rural (%)",417,Kyrgyzstan,URBAN,G,PERCENT,,,,,,,90.30096,90.30096,90.30096,90.30096,90.30096,91.22995,92.15895,93.08794,94.01693,94.94592,95.87491,96.80391,97.7329,98.66189,99.59088,99.59088,99.59088
