Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Location,Reporting Type,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",156,China,RURAL,G,PERCENT,5.26805,5.27364,5.844,6.72013,7.68227,8.73069,9.86565,11.08741,12.39626,13.79244,15.27623,16.8479,18.50771,20.25593,22.09282,24.01866,26.03371,28.13823,30.33249,32.61677,33.97833,35.34266,36.70974
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",156,China,URBAN,G,PERCENT,27.89468,28.12656,28.34825,31.3991,34.47317,37.57052,40.6912,43.83529,47.00284,50.1939,53.40855,56.64683,59.9088,63.19454,66.50408,69.83751,73.19487,76.57622,79.98162,83.41114,83.84378,84.27753,84.71241
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",344,"China, Hong Kong Special Administrative Region",ALLAREA,G,PERCENT,75.208,75.208,75.208,75.208,75.19485,75.18169,75.16853,75.15538,75.14222,75.12906,75.11591,75.10275,75.08959,75.07644,77.64037,80.2043,82.76823,85.33215,87.89606,90.45997,93.02388,95.60089,96.50417
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",344,"China, Hong Kong Special Administrative Region",URBAN,G,PERCENT,75.208,75.208,75.208,75.208,75.19485,75.18169,75.16853,75.15538,75.14222,75.12906,75.11591,75.10275,75.08959,75.07644,77.64037,80.2043,82.76823,85.33215,87.89606,90.45997,93.02388,95.60089,96.50417
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",446,"China, Macao Special Administrative Region",ALLAREA,G,PERCENT,55.03078,55.03078,55.03078,55.03078,55.03078,55.03078,55.03078,55.03078,55.03078,55.03078,56.0378,57.04483,58.05185,59.05888,60.0659,61.07293,62.07996,63.08698,64.09401,65.10103,66.10806,67.11508,68.12211
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",446,"China, Macao Special Administrative Region",URBAN,G,PERCENT,55.03078,55.03078,55.03078,55.03078,55.03078,55.03078,55.03078,55.03078,55.03078,55.03078,56.0378,57.04483,58.05185,59.05888,60.0659,61.07293,62.07996,63.08698,64.09401,65.10103,66.10806,67.11508,68.12211
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",170,Colombia,ALLAREA,G,PERCENT,15.31612,15.46601,15.61504,15.76321,15.91059,16.05716,16.20295,16.34801,16.4923,16.63583,16.77867,16.92084,17.06229,17.2031,17.34328,17.48279,17.62162,17.75989,17.8976,18.03478,18.17136,18.30746,18.44299
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",170,Colombia,URBAN,G,PERCENT,14.23094,14.34784,14.46485,14.58198,14.69923,14.8166,14.93409,15.05169,15.16942,15.28726,15.40523,15.52331,15.64151,15.75982,15.87826,15.99682,16.11549,16.23428,16.3532,16.47223,16.59138,16.71064,16.83003
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",188,Costa Rica,ALLAREA,G,PERCENT,24.92097,24.75304,24.59102,24.43501,24.28543,24.14301,24.00718,23.87833,23.77576,23.70454,23.63854,23.72672,23.84282,23.96744,24.09969,24.23838,24.38255,24.53153,24.68425,24.83997,24.9977,25.16757,25.35265
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",188,Costa Rica,RURAL,G,PERCENT,34.71374,34.69414,34.67455,34.65495,34.63535,34.61575,34.59616,34.57656,34.5612,34.60283,34.64429,34.71057,34.77629,34.84144,34.90601,34.96997,35.03332,35.09603,35.1581,35.2195,35.28023,35.39767,35.60076
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",188,Costa Rica,URBAN,G,PERCENT,18.13043,18.23809,18.34574,18.4534,18.56106,18.66871,18.77637,18.88403,19.01797,19.16068,19.30227,19.63695,19.99054,20.33698,20.67612,21.00782,21.33194,21.64834,21.95687,22.2574,22.54976,22.83384,23.10947
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",384,Côte d'Ivoire,ALLAREA,G,PERCENT,9.57765,9.91848,10.25864,10.59801,10.93669,11.27751,11.62128,11.96792,12.3173,12.66913,13.02352,13.38034,13.73942,14.10064,14.46391,14.82988,15.1982,15.56878,15.94142,16.31589,16.69199,16.97017,17.24621
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",384,Côte d'Ivoire,RURAL,G,PERCENT,4.52643,4.86663,5.20684,5.54704,5.88725,6.28951,6.70016,7.11919,7.5466,7.98239,8.42656,8.87911,9.34004,9.80935,10.28705,10.77313,11.26758,11.77042,12.28164,12.80124,13.32922,13.71756,14.10589
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",384,Côte d'Ivoire,URBAN,G,PERCENT,16.23125,16.46195,16.69265,16.92334,17.15404,17.3166,17.47981,17.64366,17.80817,17.97332,18.13913,18.30558,18.47268,18.64043,18.80883,18.97788,19.14757,19.31792,19.48892,19.66056,19.83285,19.951,20.06915
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",191,Croatia,ALLAREA,G,PERCENT,78.79695,78.84441,78.73216,78.62049,78.50896,78.39779,78.28699,78.17655,78.06647,77.95676,77.84742,77.73821,77.63339,77.53278,77.43669,77.50991,77.58697,77.66788,77.73481,77.80533,77.8797,77.95741,
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",191,Croatia,URBAN,G,PERCENT,89.10445,89.10445,89.02496,88.94543,88.86585,88.78623,88.70657,88.62687,88.54712,88.46733,88.38749,88.30762,88.2277,88.14773,88.06773,88.08681,88.10589,88.12497,88.12497,88.12497,88.12497,88.12497,
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",192,Cuba,ALLAREA,G,PERCENT,42.52544,42.64951,42.77263,42.90415,43.04459,42.94197,42.83689,42.72935,42.61934,42.50703,42.39229,42.27509,42.15547,42.04102,41.92638,41.80942,41.69047,41.5671,41.43922,41.30692,41.16995,41.02822,41.32669
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",192,Cuba,RURAL,G,PERCENT,52.56521,52.91963,53.27405,53.62846,53.98288,54.08267,54.17916,54.27235,54.36225,54.44885,54.53215,54.61216,54.68887,54.76228,54.8324,54.89922,54.96274,55.02296,55.07989,55.13352,55.18386,55.23089,55.95235
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",192,Cuba,URBAN,G,PERCENT,39.23624,39.32672,39.4172,39.50767,39.59815,39.44966,39.29957,39.14787,38.99456,38.83965,38.68314,38.52502,38.36529,38.20396,38.04103,37.87649,37.71035,37.5426,37.37324,37.20228,37.02972,36.85555,37.05639
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",196,Cyprus,ALLAREA,G,PERCENT,76.26209,76.3014,76.27703,76.16306,76.09144,76.12928,76.16881,76.20911,76.25017,76.2917,76.334,76.37677,76.42033,76.47086,76.52732,76.59044,76.65975,76.73511,76.81606,76.81465,76.81916,76.82902,76.84452
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",196,Cyprus,URBAN,G,PERCENT,86.44807,86.44807,86.44807,86.31423,86.1804,86.17781,86.17704,86.17627,86.17551,86.17474,86.17397,86.1732,86.17243,86.17167,86.1709,86.17013,86.16936,86.1686,86.16783,86.16783,86.16783,86.16783,86.16783
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",203,Czechia,ALLAREA,G,PERCENT,85.78718,85.80844,85.83225,85.85688,85.88234,85.90863,85.93574,85.96368,85.99245,86.02204,86.05246,86.08371,86.39684,86.7232,87.05016,87.37755,87.70577,88.03481,88.36443,88.69488,89.02614,89.35823,89.69113
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",408,Democratic People's Republic of Korea,RURAL,G,PERCENT,,,23.75136,23.75136,23.75136,23.75136,23.75136,23.83937,22.03084,20.20857,18.37257,16.52284,14.65937,12.78217,10.89124,8.98658,7.06819,5.13606,3.1902,1.22791,1.22791,1.22791,1.22791
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",180,Democratic Republic of the Congo,ALLAREA,G,PERCENT,22.0133,21.55332,21.09717,20.64489,20.19653,19.75201,19.31554,18.88752,18.46801,17.99044,17.51831,17.05157,16.59013,16.13391,15.68284,15.23683,14.79576,14.35951,13.92799,13.50106,13.07858,13.05841,13.03577
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",180,Democratic Republic of the Congo,RURAL,G,PERCENT,23.65326,23.0639,22.47455,21.88519,21.29584,20.70649,20.03058,19.35974,18.69397,18.03945,17.38994,16.74545,16.10597,15.47151,14.84207,14.21765,13.59825,12.98386,12.37449,11.77013,11.1708,11.1708,11.1708
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",180,Democratic Republic of the Congo,URBAN,G,PERCENT,18.98393,18.81913,18.65433,18.48952,18.32472,18.15992,18.14748,18.13224,18.11422,17.91535,17.71077,17.50048,17.28448,17.06278,16.83537,16.60225,16.36342,16.11889,15.86865,15.61271,15.35105,15.25344,15.15264
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",208,Denmark,ALLAREA,G,PERCENT,94.4719,94.4719,94.4719,94.4719,94.4719,94.4719,94.4719,94.4719,94.8389,95.20349,95.56569,95.92549,96.2829,96.63793,96.99058,97.34087,97.68877,98.03433,98.37754,98.55531,98.64052,98.7227,98.80183
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",262,Djibouti,ALLAREA,G,PERCENT,26.46729,26.47663,26.48598,26.49532,26.50466,27.38009,28.25318,29.12373,29.99173,30.85695,31.72178,32.58629,33.45031,34.31413,35.17734,36.04066,36.90346,37.766,38.62831,39.49043,39.52545,39.56238,39.60121
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",262,Djibouti,RURAL,G,PERCENT,10.92345,10.92345,10.92345,10.92345,10.92345,11.57932,12.23679,12.89586,13.55653,14.21879,14.88266,15.54812,16.21518,16.88384,17.5541,18.22596,18.89942,19.57448,20.25114,20.92939,20.92939,20.92939,20.92939
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",262,Djibouti,URBAN,G,PERCENT,31.2337,31.2337,31.2337,31.2337,31.2337,32.16369,33.08957,34.01133,34.92898,35.84251,36.75193,37.65724,38.55843,39.4555,40.34847,41.23731,42.12205,43.00266,43.87917,44.75156,44.75156,44.75156,44.75156
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",214,Dominican Republic,ALLAREA,G,PERCENT,52.48764,52.73251,52.28934,51.80904,51.3163,50.82812,50.34395,49.86385,49.38761,48.91561,48.44709,47.98948,47.53933,47.09123,46.64486,46.2,45.75655,45.31452,44.87464,44.43659,44.00008,43.5647,43.13019
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",214,Dominican Republic,RURAL,G,PERCENT,57.97604,58.37697,57.88729,57.39518,56.90067,56.40374,55.9044,55.40265,54.89848,54.3919,53.88291,53.3715,52.85768,52.34145,51.8228,51.30175,50.77827,50.25239,49.72409,49.19338,48.66026,48.12472,47.58677
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",214,Dominican Republic,URBAN,G,PERCENT,49.08838,49.35522,49.05368,48.74857,48.43988,48.12761,47.81177,47.49234,47.16934,46.84277,46.51261,46.17888,45.84157,45.50068,45.15621,44.80817,44.45655,44.10135,43.74257,43.38022,43.01429,42.64478,42.2717
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",14,Eastern Africa,ALLAREA,G,PERCENT,11.12633,11.74525,12.17484,12.62017,13.06786,13.61193,14.1731,14.68674,15.24975,15.7913,16.32791,16.62267,17.18592,17.75035,18.31776,18.87764,19.43122,20.08256,20.52033,21.01338,21.51283,21.85022,22.1033
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",14,Eastern Africa,RURAL,G,PERCENT,9.69372,10.08207,10.46391,10.86691,11.2691,11.7848,12.31674,12.83135,13.36109,13.8988,14.43158,14.64751,15.14735,15.64678,16.15201,16.65173,17.14744,17.73907,18.12415,18.61961,19.09724,19.43789,19.67964
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",14,Eastern Africa,URBAN,G,PERCENT,16.48428,17.85838,18.35181,18.84176,19.34252,19.86969,20.41367,20.84991,21.37181,21.77983,22.18406,22.63868,23.25851,23.87517,24.47692,25.05718,25.61725,26.274,26.6961,27.03349,27.44006,27.62453,27.76179
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",753,Eastern and South-Eastern Asia,ALLAREA,G,PERCENT,25.83026,26.30797,27.04272,28.54341,30.10579,31.75134,33.45969,35.26667,37.12941,39.04459,41.02412,43.05858,45.14466,47.28566,49.49048,51.74847,54.05539,56.40831,58.79548,61.21293,62.24531,63.24486,64.20976
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",753,Eastern and South-Eastern Asia,RURAL,G,PERCENT,14.03694,14.33696,15.08939,15.9498,16.86329,17.85842,18.93278,20.12099,21.36136,22.6538,24.0168,25.48046,27.01517,28.6064,30.25466,31.96074,33.72248,35.53623,37.39958,39.31229,40.66341,42.01287,43.3455
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",753,Eastern and South-Eastern Asia,URBAN,G,PERCENT,43.04735,43.06565,43.03652,44.64745,46.29189,47.98805,49.71943,51.51563,53.34472,55.20432,57.10133,59.05065,61.03966,63.06965,65.15501,67.27797,69.43482,71.62663,73.8425,76.07953,76.39757,76.70445,77.00467
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",30,Eastern Asia,ALLAREA,G,PERCENT,23.34028,23.65713,24.39383,26.17316,28.05945,30.04802,32.12852,34.31067,36.57747,38.93739,41.39149,43.91766,46.51963,49.20366,51.98261,54.84124,57.77415,60.77442,63.83219,66.94896,68.1447,69.30039,70.41991
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",30,Eastern Asia,RURAL,G,PERCENT,9.05627,8.94091,9.48888,10.17411,10.95278,11.82448,12.80878,13.89503,15.04849,16.29261,17.62792,19.13156,20.74647,22.44454,24.22631,26.09144,28.03744,30.06177,32.1649,34.34872,35.67951,37.00383,38.32809
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",30,Eastern Asia,URBAN,G,PERCENT,43.39945,43.36351,43.33387,45.46695,47.6387,49.84941,52.09988,54.40853,56.75917,59.15341,61.59297,64.06031,66.57261,69.13613,71.77083,74.45423,77.18245,79.95372,82.76392,85.61941,85.9698,86.31262,86.64969
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",151,Eastern Europe,ALLAREA,G,PERCENT,60.29317,59.77151,60.10533,60.43835,60.87944,61.32654,61.8266,62.32696,62.8324,63.71047,64.59845,65.48482,66.37359,67.25565,68.13483,68.98433,69.83792,70.71164,71.50633,71.86916,72.1408,72.41925,72.78149
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",151,Eastern Europe,URBAN,G,PERCENT,57.82121,57.9095,58.17573,58.43234,58.733,59.0366,59.35328,59.67233,59.99402,60.84391,61.69058,62.5299,63.36116,64.17816,64.97981,65.74128,66.4983,67.31275,68.05703,68.24652,68.30396,68.35841,68.46755
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",218,Ecuador,ALLAREA,G,PERCENT,39.98257,40.02177,40.0611,40.10226,40.1388,40.30219,40.46012,40.61234,40.75905,40.90024,41.03576,41.1712,41.30589,41.4361,41.56202,41.68323,41.80011,41.91245,41.95504,41.90062,41.85848,41.80454,41.592
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",218,Ecuador,RURAL,G,PERCENT,42.50614,43.2773,44.04845,44.81961,45.59076,46.43586,47.28342,48.13343,48.9859,49.84084,50.69823,51.55809,52.4204,53.28517,54.15241,55.0221,55.89425,56.76886,57.64593,58.52547,59.40746,60.29191,61.00595
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",218,Ecuador,URBAN,G,PERCENT,38.32104,37.92273,37.52442,37.12611,36.7278,36.49651,36.26156,36.02295,35.78068,35.53474,35.28514,35.03188,34.77496,34.51437,34.25012,33.98221,33.71064,33.4354,33.06015,32.54346,32.05811,31.56741,30.93942
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",818,Egypt,ALLAREA,G,PERCENT,54.03084,54.01323,53.99485,53.97572,54.7231,55.47312,56.22576,56.97435,57.72206,58.47325,59.22759,59.98539,60.74176,61.50195,62.26571,63.03318,63.80447,64.58228,65.40683,66.27778,67.15455,67.16213,67.17219
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",818,Egypt,RURAL,G,PERCENT,46.15397,46.13673,46.11872,46.09994,47.06134,48.02723,48.99761,49.97247,50.95183,51.93567,52.924,53.91682,54.91412,55.91591,56.92219,57.93296,58.94822,59.96796,60.9922,62.02092,63.05412,63.05412,63.05412
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",818,Egypt,URBAN,G,PERCENT,64.55916,64.52129,64.48272,64.44344,64.88727,65.33238,65.77876,66.22642,66.67535,67.12555,67.57703,68.02979,68.48381,68.93911,69.39569,69.85353,70.31266,70.77305,71.32994,71.98314,72.63838,72.63838,72.63838
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",222,El Salvador,URBAN,G,PERCENT,18.44325,18.44325,18.44325,18.39622,18.34918,18.30212,18.25503,18.20793,18.1608,18.11366,18.06649,18.0193,17.97209,17.92486,17.87761,17.83034,17.78304,17.73573,17.68839,17.64104,17.59366,17.52953,17.39491
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",233,Estonia,ALLAREA,G,PERCENT,91.67024,91.54686,91.42045,91.25463,91.17014,91.08431,90.99701,90.90836,90.81836,90.72701,90.63414,90.53991,90.46796,90.42113,90.37631,90.38788,90.40168,90.41914,90.44082,90.41254,90.41973,90.41785,90.42082
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",233,Estonia,URBAN,G,PERCENT,94.57086,94.65166,94.73246,94.7761,94.90574,95.03571,95.16602,95.29667,95.42766,95.55898,95.69064,95.82263,95.95495,96.0876,96.22058,96.41547,96.61094,96.80698,97.0036,97.14011,97.337,97.53389,97.73078
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",231,Ethiopia,ALLAREA,G,PERCENT,2.15649,2.39585,2.62873,2.86128,3.10326,3.34199,3.57762,3.81194,4.06362,4.31299,4.5605,4.80602,5.04991,5.28933,5.52712,5.76327,5.99803,6.23129,6.46353,6.69492,6.92546,7.15542,7.2198
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",231,Ethiopia,RURAL,G,PERCENT,0.42827,0.65623,0.88424,1.11224,1.32623,1.53545,1.7399,1.93959,2.13451,2.32465,2.51003,2.69065,2.86649,3.03678,3.2022,3.36275,3.51844,3.66928,3.81526,3.9564,4.09269,4.22414,4.22414
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",231,Ethiopia,URBAN,G,PERCENT,12.15295,12.31038,12.4234,12.53641,12.78799,13.04204,13.29857,13.55757,13.81905,14.08301,14.34944,14.61835,14.88973,15.16359,15.43993,15.71874,16.00002,16.28379,16.57003,16.85874,17.14993,17.4436,17.4436
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",150,Europe,ALLAREA,G,PERCENT,72.34521,72.29956,72.50362,72.70861,72.98278,73.25628,73.48022,73.75792,74.03819,74.46576,74.92287,75.38392,75.82967,76.26967,76.70056,77.1208,77.53181,77.98065,78.37879,78.63888,78.77762,78.92445,79.10468
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",150,Europe,RURAL,G,PERCENT,62.66902,62.1315,62.23718,62.3525,62.51823,62.67081,62.80919,62.97306,63.1378,63.30735,63.53763,63.77569,63.99196,64.18699,64.36695,64.54691,64.7147,65.01045,65.19894,65.61305,65.67743,65.75025,66.19183
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",150,Europe,URBAN,G,PERCENT,76.27964,76.40849,76.61638,76.81804,77.09466,77.37403,77.59122,77.87116,78.15399,78.63732,79.13819,79.63972,80.12865,80.61579,81.09481,81.55724,82.00871,82.46394,82.8852,83.04222,83.15406,83.2713,83.31979
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",513,Europe and Northern America,ALLAREA,G,PERCENT,78.17334,78.20931,78.41499,78.64791,78.92763,79.20626,79.4423,79.71403,79.98417,80.35322,80.75088,81.14506,81.52814,81.90614,82.26495,82.60736,82.94154,83.29943,83.62304,83.85152,83.96759,84.08797,84.23759
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",513,Europe and Northern America,RURAL,G,PERCENT,67.04443,66.66048,66.77231,66.96859,67.2037,67.43016,67.62871,67.84715,68.0641,68.28399,68.59498,68.88863,69.16516,69.42367,69.63854,69.87446,70.09948,70.41769,70.66554,71.07671,71.15293,71.2343,71.5891
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",513,Europe and Northern America,URBAN,G,PERCENT,82.18356,82.3356,82.53391,82.73711,82.98912,83.24213,83.44894,83.69515,83.94012,84.31585,84.70013,85.08443,85.4608,85.83518,86.19747,86.53058,86.85472,87.17983,87.4802,87.60775,87.68821,87.77111,87.81801
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",242,Fiji,ALLAREA,G,PERCENT,42.90671,42.89801,42.88932,43.44612,43.99712,44.54243,44.9507,45.3501,45.73431,46.10665,46.46844,46.81991,47.16095,47.49199,47.81284,48.12355,48.4243,48.71531,48.99654,49.26849,49.23889,49.01606,48.79404
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",242,Fiji,RURAL,G,PERCENT,43.96909,43.96909,43.96909,44.89456,45.82004,46.74551,47.54151,48.33249,49.11844,49.89937,50.67526,51.44613,52.21198,52.97279,53.72858,54.47935,55.22508,55.96579,56.70147,57.43213,57.65357,57.49035,57.32712
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",242,Fiji,URBAN,G,PERCENT,41.75154,41.75154,41.75154,41.94367,42.13581,42.32795,42.38711,42.44507,42.50183,42.55739,42.61174,42.66489,42.71685,42.76759,42.81714,42.86549,42.91263,42.95858,43.00332,43.04685,42.95467,42.81372,42.67277
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",246,Finland,ALLAREA,G,PERCENT,86.48216,86.64252,86.8029,86.96327,87.12364,87.28402,87.44439,87.60476,87.76513,87.9255,88.08586,88.24621,88.40656,88.56692,88.7273,88.88768,89.04805,89.20843,89.36881,89.52919,89.68956,89.84994,90.01031
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",250,France,ALLAREA,G,PERCENT,88.83075,88.84921,88.86768,88.86521,88.86272,88.86021,88.85768,88.85513,88.85255,88.84995,88.8473,88.84464,88.92143,88.99779,89.0737,89.14919,89.22423,89.29885,89.37302,89.44677,89.52007,89.59294,89.66538
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",254,French Guiana,ALLAREA,G,PERCENT,,69.8496,69.8496,69.8496,69.8496,69.8496,70.17278,70.49596,70.81914,71.14231,71.46549,71.78867,72.11185,72.43503,72.75821,73.08139,73.40457,73.72774,74.05092,74.3741,74.69728,75.02046,75.02046
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",270,Gambia,ALLAREA,G,PERCENT,43.24257,42.03637,40.85319,39.73583,38.67023,38.07739,37.48987,36.9067,36.32675,35.74966,35.17396,34.59887,34.02319,33.44626,32.86691,32.28393,31.69605,31.10194,30.50028,29.88977,29.26913,28.63399,27.98606
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",270,Gambia,RURAL,G,PERCENT,56.84811,55.27361,53.69911,52.1927,50.68218,49.15891,47.63151,46.09997,44.56429,43.02448,41.48053,39.93245,38.38023,36.82388,35.26339,33.69876,32.13,30.5571,28.98007,27.3989,25.81359,24.21588,22.61332
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",270,Gambia,URBAN,G,PERCENT,28.42507,28.1342,27.84333,27.55246,27.26159,27.85649,28.40602,28.91018,29.36896,29.78237,30.1504,30.47307,30.75035,30.98227,31.16881,31.30997,31.40577,31.45619,31.46123,31.4209,31.3352,31.20413,31.02768
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",268,Georgia,ALLAREA,G,PERCENT,42.61429,41.9726,41.18489,40.28627,39.4235,38.55877,37.69178,36.82251,35.95118,35.07774,34.20192,33.32394,32.44351,31.5611,30.64745,29.72985,28.80595,27.87642,26.94067,25.99887,25.11743,24.55251,24.07785
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",268,Georgia,RURAL,G,PERCENT,55.66807,55.06076,54.29687,53.53297,52.78355,52.0337,51.28344,50.53276,49.78166,49.03014,48.2782,47.52584,46.77306,46.01987,45.26159,44.50255,43.74274,42.98218,42.22085,41.45875,40.6959,39.93228,39.16789
