Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Location,Reporting Type,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",384,Côte d'Ivoire,RURAL,G,PERCENT,13.21114,13.93011,14.60137,14.62751,14.65366,14.6798,14.70594,14.73209,14.75823,14.78438,14.81052,14.83667,20.00446,22.7524,23.50381,24.2577,25.0141,25.77298,26.53436,27.19451,27.24177,27.28902,27.33628
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",384,Côte d'Ivoire,URBAN,G,PERCENT,36.09497,36.04023,35.98548,35.93074,35.87599,35.82125,35.7665,35.71176,35.65701,35.60227,35.54752,35.49278,38.13348,40.76586,43.38991,46.00563,48.61302,51.21208,53.80282,56.38523,58.95931,58.86709,58.77487
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",191,Croatia,ALLAREA,G,PERCENT,85.11641,85.16895,85.21019,85.25168,85.29293,85.33417,85.37542,85.41666,,,,,,,,,,,,,,,
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",191,Croatia,RURAL,G,PERCENT,71.99965,71.99965,71.99965,71.99965,71.99965,71.99965,71.99965,71.99965,,,,,,,,,,,,,,,
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",191,Croatia,URBAN,G,PERCENT,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",196,Cyprus,ALLAREA,G,PERCENT,95.85307,95.85301,95.85304,95.84554,96.10549,96.36541,96.6253,96.88515,97.14498,97.40478,97.66455,97.92428,98.184,98.44365,98.70326,98.96281,99.22231,99.48175,99.74111,99.76519,99.76517,99.76513,99.76506
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",203,Czechia,ALLAREA,G,PERCENT,96.32186,96.31792,96.43583,96.55407,96.67269,96.79167,96.91102,97.03073,97.15083,97.27128,97.39213,97.51334,97.63557,97.75823,97.88044,97.88073,97.881,97.88131,97.88166,97.88205,97.88247,97.88293,97.88341
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",203,Czechia,RURAL,G,PERCENT,93.69603,93.69603,94.00047,94.305,94.60962,94.91434,95.21916,95.52406,95.82906,96.13416,96.43934,96.74462,97.05,97.35547,97.66103,97.66103,97.66103,97.66103,97.66103,97.66103,97.66103,97.66103,97.66103
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",203,Czechia,URBAN,G,PERCENT,97.24502,97.24502,97.30001,97.355,97.40999,97.46498,97.51998,97.57498,97.62998,97.68498,97.73998,97.79499,97.85,97.90501,97.96002,97.96002,97.96002,97.96002,97.96002,97.96002,97.96002,97.96002,97.96002
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",408,Democratic People's Republic of Korea,ALLAREA,G,PERCENT,68.99947,69.01835,69.03723,69.05587,69.03632,68.8284,68.62117,68.41413,68.20753,68.02087,67.842,67.66362,67.48652,67.31016,67.13481,66.96019,66.79067,66.62582,66.46603,66.31141,66.3809,66.45432,66.5314
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",408,Democratic People's Republic of Korea,RURAL,G,PERCENT,54.8,54.8,54.8,54.8,54.74012,54.34626,53.95241,53.55856,53.1647,52.77085,52.377,51.98314,51.58929,51.19544,50.80158,50.40773,50.01388,49.62002,49.22617,48.83232,48.83232,48.83232,48.83232
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",408,Democratic People's Republic of Korea,URBAN,G,PERCENT,78.7,78.7,78.7,78.7,78.67603,78.56186,78.4477,78.33354,78.21938,78.10522,77.99106,77.8769,77.76273,77.64857,77.53441,77.42025,77.30609,77.19193,77.07777,76.96361,76.96361,76.96361,76.96361
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",180,Democratic Republic of the Congo,ALLAREA,G,PERCENT,12.21233,12.21324,12.20866,12.19847,12.18253,12.16195,12.13713,12.10787,12.07336,12.03398,11.98893,11.93857,11.88212,11.81937,11.75037,11.67464,11.59196,11.50186,11.40437,11.29905,11.18567,11.38371,11.58434
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",180,Democratic Republic of the Congo,RURAL,G,PERCENT,0.65537,0.65012,0.64463,0.6389,0.63292,0.6267,0.62023,0.61352,0.60656,0.59936,0.59191,0.58422,0.57629,0.56811,0.55968,0.55102,0.5421,0.53295,0.52354,0.5139,0.50401,0.50831,0.51261
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",180,Democratic Republic of the Congo,URBAN,G,PERCENT,33.56055,33.14264,32.71793,32.28641,31.84809,31.40296,30.95102,30.49228,30.02672,29.55437,29.0752,28.58923,28.09645,27.59687,27.09048,26.57728,26.05728,25.53047,24.99685,24.45642,23.90919,24.03032,24.15145
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",208,Denmark,ALLAREA,G,PERCENT,94.02154,94.02155,94.02155,94.02154,94.41845,94.81535,95.21226,95.60917,96.00607,96.40297,96.79988,97.19679,97.59369,97.99059,98.3875,98.78441,99.18131,99.57822,99.91883,99.91883,99.91882,99.91883,99.91883
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",214,Dominican Republic,ALLAREA,G,PERCENT,41.95907,42.08168,42.20253,42.37859,42.5746,42.76492,42.95012,43.12986,43.30421,43.47218,43.63474,43.77853,43.90859,44.03399,44.15502,44.27186,44.38442,44.49238,44.59396,44.68936,44.77879,44.86266,44.94118
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",214,Dominican Republic,RURAL,G,PERCENT,33.74657,33.79834,33.8501,33.90186,33.95362,34.00538,34.05714,34.1089,34.16066,34.21242,34.26418,34.31594,34.3677,34.41946,34.47122,34.52298,34.57475,34.62651,34.67827,34.73003,34.78179,34.83355,34.88531
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",214,Dominican Republic,URBAN,G,PERCENT,47.04552,47.03792,47.03032,47.02272,47.01511,47.00751,46.99991,46.99231,46.98471,46.97711,46.9695,46.9619,46.9543,46.9467,46.9391,46.9315,46.92389,46.91629,46.90869,46.90109,46.89349,46.88588,46.87828
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",14,Eastern Africa,ALLAREA,G,PERCENT,10.26973,10.60687,11.00427,11.39993,11.89489,12.41007,13.00759,13.65691,14.43555,15.25496,16.11494,16.57525,17.4698,18.41023,19.40588,20.42855,21.17823,21.94697,22.71839,23.50079,24.21365,24.95855,25.47953
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",14,Eastern Africa,RURAL,G,PERCENT,3.2037,3.36101,3.53875,3.73246,3.93846,4.15605,4.4385,4.8386,5.27783,5.74701,6.24238,6.58405,7.1175,7.6785,8.27159,8.89711,9.55518,10.25813,10.97473,11.70879,12.35797,13.0632,13.47076
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",14,Eastern Africa,URBAN,G,PERCENT,36.69667,37.23954,37.95704,38.60865,39.64957,40.67934,41.81438,42.94934,44.12027,45.34139,46.60277,47.00676,48.30777,49.65696,51.07078,52.44207,52.66132,52.82848,52.98574,53.15649,53.30441,53.43207,53.51623
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",753,Eastern and South-Eastern Asia,ALLAREA,G,PERCENT,67.82883,68.32844,69.58632,70.34667,71.08743,71.81441,72.51334,73.19482,73.85641,74.50017,75.12278,70.373,71.20334,72.02808,72.8458,73.654,74.4509,75.23881,76.00902,76.76176,77.47743,78.14778,78.50708
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",753,Eastern and South-Eastern Asia,RURAL,G,PERCENT,,,,,,,,,,,,57.98482,58.71492,59.43447,60.13962,60.8276,61.49593,62.14762,62.77525,63.38997,63.93492,64.45768,64.94504
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",753,Eastern and South-Eastern Asia,URBAN,G,PERCENT,80.58181,80.59716,80.91167,80.94782,80.98237,81.01791,81.04302,81.06712,81.08996,81.11273,81.13697,81.6434,82.15256,82.6697,83.19297,83.72021,84.24981,84.78391,85.31588,85.83881,86.35789,86.82634,86.82393
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",30,Eastern Asia,URBAN,G,PERCENT,91.19874,91.17198,91.53018,91.51093,91.49052,91.4732,91.45545,91.44379,91.43208,91.42035,91.40879,92.02912,92.65699,93.29334,93.93768,94.58956,95.24763,95.91216,96.58366,97.26145,97.51089,97.57479,97.6332
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",151,Eastern Europe,ALLAREA,G,PERCENT,76.18636,76.25226,76.37451,76.51103,77.13962,79.6194,80.21617,80.80342,81.38181,81.95272,82.42851,82.896,83.35313,83.77585,83.78469,83.81335,83.83574,83.85431,83.87676,83.90009,83.87711,83.84349,83.84792
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",151,Eastern Europe,RURAL,G,PERCENT,50.59027,50.75606,51.01564,51.26685,53.29041,59.79433,61.66973,63.53049,65.37772,67.21284,68.84711,70.4659,72.06959,73.57225,73.7355,73.8119,73.87242,73.92288,73.97426,74.01846,73.92355,73.78009,73.63131
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",218,Ecuador,ALLAREA,G,PERCENT,58.20305,58.75802,59.26656,59.74421,60.22144,60.69801,61.17391,61.64964,62.12471,62.59912,63.07313,63.53852,63.9978,64.45679,64.91526,65.37367,65.83156,66.18117,66.3947,66.60986,66.82667,67.0449,67.08951
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",218,Ecuador,RURAL,G,PERCENT,42.95684,43.4497,43.94257,44.43543,44.9283,45.42116,45.91403,46.40689,46.89976,47.39262,47.88549,48.37835,48.87122,49.36408,49.85695,50.34981,50.84268,51.33554,51.82841,52.32127,52.81414,53.307,53.307
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",218,Ecuador,URBAN,G,PERCENT,68.24119,68.62828,69.01536,69.40245,69.78954,70.17663,70.56371,70.9508,71.33789,71.72498,72.11206,72.49915,72.88624,73.27333,73.66041,74.0475,74.43459,74.65207,74.65207,74.65207,74.65207,74.65207,74.65207
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",222,El Salvador,URBAN,G,PERCENT,84.33012,84.33012,84.07589,83.82011,83.56279,83.30393,83.04352,82.78157,82.51808,82.25305,81.98647,81.71835,81.44869,81.17748,80.90473,80.63044,80.3546,80.07722,79.7983,79.51783,79.14371,78.72924,78.57086
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",233,Estonia,ALLAREA,G,PERCENT,91.68188,92.00879,92.33977,92.67469,93.01373,93.35693,93.70418,94.05564,94.41134,94.77131,95.13546,95.50393,95.8874,96.28194,96.67542,96.8461,96.87794,96.91005,96.94275,96.97601,96.99839,97.00866,97.01938
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",748,Eswatini,URBAN,G,PERCENT,67.92843,69.34157,70.76508,72.19895,73.64319,75.09779,76.56276,78.03809,79.52379,79.97231,80.33926,80.70622,80.30669,79.90022,79.48681,79.06646,78.63918,78.20496,77.76379,77.31569,76.86065,77.19638,77.53211
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",231,Ethiopia,ALLAREA,G,PERCENT,5.04385,5.42754,5.59344,5.7762,5.97607,6.19295,6.42706,6.68362,7.01884,7.37168,7.74294,8.13165,8.53826,8.95586,9.39048,9.84151,10.309,10.79195,11.29108,11.80605,12.3362,12.88151,13.2379
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",231,Ethiopia,RURAL,G,PERCENT,0.05622,0.12752,0.21809,0.32792,0.45702,0.60539,0.77303,0.95993,1.16609,1.39153,1.63623,1.9002,2.18343,2.48594,2.8077,3.14874,3.50904,3.88861,4.28745,4.70555,5.14292,5.59956,5.81247
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",231,Ethiopia,URBAN,G,PERCENT,33.89356,35.63374,35.77403,35.91433,36.05462,36.19491,36.33521,36.4755,36.6158,36.75609,36.89639,37.03668,37.17698,37.31727,37.45756,37.59786,37.73815,37.87845,38.01874,38.15904,38.29933,38.43963,38.57992
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",150,Europe,ALLAREA,G,PERCENT,88.93116,89.02627,89.15352,89.28693,89.63315,90.5862,90.92495,91.26386,91.62961,91.94885,92.22555,92.49677,92.72646,92.93688,92.98151,93.0142,93.04344,93.0722,93.10385,93.13626,93.15138,93.16661,93.19699
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",150,Europe,RURAL,G,PERCENT,74.6903,74.80256,74.95964,75.12827,76.11941,79.26403,80.25307,81.25651,82.38027,83.36118,84.24194,85.11609,85.88721,86.60876,86.71047,86.73796,86.75791,86.77563,86.79691,86.81278,86.76542,86.70201,86.62022
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",150,Europe,URBAN,G,PERCENT,94.72164,94.77409,94.83961,94.90526,94.94317,94.99052,95.03628,95.08057,95.12201,95.15935,95.18145,95.20267,95.21021,95.21309,95.21577,95.22864,95.23892,95.24868,95.26029,95.27389,95.28477,95.29961,95.34383
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",513,Europe and Northern America,ALLAREA,G,PERCENT,91.91202,91.97775,92.04596,92.11443,92.37297,92.64132,92.66697,93.48042,93.74727,93.98562,94.23592,94.48284,94.7077,94.9195,94.99574,95.0527,95.10719,95.16134,95.21679,95.27196,95.31243,94.21756,94.33307
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",513,Europe and Northern America,RURAL,G,PERCENT,79.76116,79.87013,80.02097,80.178,80.9568,81.78186,81.72239,84.73399,85.59824,86.35252,87.10392,87.84916,88.51711,89.14677,89.31257,89.42233,89.52707,89.63071,89.73703,89.83884,89.8875,84.82901,85.09239
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",513,Europe and Northern America,URBAN,G,PERCENT,96.29049,96.30369,96.30014,96.29365,96.32785,96.36304,96.37889,96.41469,96.45171,96.49176,96.55299,96.615,96.67693,96.73656,96.76578,96.78751,96.80754,96.82735,96.84799,96.86949,96.88751,96.90779,96.94884
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",242,Fiji,ALLAREA,G,PERCENT,39.23305,39.33195,39.43084,39.53002,39.62956,39.72872,39.82823,39.92786,40.0519,40.18191,40.31231,40.44261,40.57331,40.70339,40.83362,40.96399,41.09426,41.22416,41.35395,41.48286,41.61065,41.73755,41.86358
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",242,Fiji,RURAL,G,PERCENT,27.14671,27.14671,27.14671,27.13975,27.13279,27.12583,27.11886,27.1119,27.10494,27.09798,27.09101,27.08405,27.07709,27.07013,27.06316,27.0562,27.04924,27.04228,27.03531,27.02835,27.02139,27.01443,27.00746
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",242,Fiji,URBAN,G,PERCENT,52.37493,52.37493,52.37493,52.38222,52.38951,52.3968,52.40409,52.41138,52.41867,52.42596,52.43325,52.44054,52.44783,52.45512,52.46241,52.4697,52.47699,52.48428,52.49157,52.49886,52.50615,52.51344,52.52073
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",246,Finland,ALLAREA,G,PERCENT,93.81033,94.2074,94.60447,95.00154,95.39861,95.79567,96.19274,96.58981,96.98687,97.38395,97.78101,98.17808,98.57515,98.97222,99.36929,99.63063,99.63187,99.63313,99.63455,99.63615,99.63793,99.6399,99.64203
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",250,France,ALLAREA,G,PERCENT,97.35588,97.35236,97.34887,97.34541,97.46617,97.58779,97.71021,97.83345,97.95746,98.08226,98.20785,98.33426,98.46149,98.58955,98.71845,98.8482,98.97879,99.11025,99.24256,99.37574,99.50978,99.64471,99.70415
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",250,France,RURAL,G,PERCENT,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",250,France,URBAN,G,PERCENT,97.02382,97.02382,97.02382,97.02382,97.18539,97.34696,97.50853,97.6701,97.83167,97.99325,98.15482,98.31639,98.47796,98.63953,98.8011,98.96267,99.12424,99.28581,99.44738,99.60895,99.77053,99.9321,100
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",254,French Guiana,ALLAREA,G,PERCENT,,89.10648,89.10648,89.10648,89.10648,89.10648,89.25436,89.40235,89.55046,89.69868,89.84701,89.99545,90.14401,90.29267,90.44145,90.59034,90.73934,90.88845,91.03767,91.18701,91.33645,91.48601,91.48601
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",258,French Polynesia,ALLAREA,G,PERCENT,92.02881,92.02885,92.02889,92.02892,92.02896,92.02896,92.02896,92.02896,92.02896,92.02896,92.02896,91.17765,90.32634,89.47503,88.62372,87.77242,86.92111,86.0698,85.21849,84.36718,83.51588,82.66457,81.81326
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",270,Gambia,ALLAREA,G,PERCENT,21.769,23.0475,24.35191,25.66646,26.94476,28.24406,29.56432,30.90548,32.26797,33.64979,35.05232,36.47445,37.91714,39.37761,40.85511,42.34881,43.85728,44.66126,45.28106,45.89241,46.4953,47.08919,47.67465
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",270,Gambia,RURAL,G,PERCENT,2.98881,3.35275,3.72181,4.096,4.47531,4.85974,5.2493,5.64398,6.04379,6.44872,6.85877,7.27394,7.69424,8.11967,8.55021,8.98589,9.42668,9.8726,10.32364,10.7798,11.24109,11.7075,12.17904
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",270,Gambia,URBAN,G,PERCENT,42.2221,43.73153,45.24526,46.7633,48.28565,49.8123,51.34325,52.87851,54.41807,55.96194,57.51011,59.06259,60.61937,62.18045,63.74584,65.31554,66.88954,67.28057,67.37836,67.47614,67.57392,67.6717,67.76948
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",268,Georgia,ALLAREA,G,PERCENT,64.11659,64.06283,64.14717,64.39969,64.65125,64.90184,65.15196,65.40159,65.65025,65.89795,66.14518,66.39144,66.63722,66.88157,67.12544,67.36836,67.61462,67.8628,68.11381,68.3672,68.62339,68.88146,69.14185
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",268,Georgia,RURAL,G,PERCENT,38.42159,38.51759,38.61359,38.70958,38.80558,38.90157,38.99757,39.09357,39.18956,39.28556,39.38155,39.47755,39.57354,39.66954,39.76554,39.86153,39.95753,40.05352,40.14952,40.24552,40.34151,40.43751,40.5335
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",268,Georgia,URBAN,G,PERCENT,87.23613,87.26991,87.30369,87.33746,87.37124,87.40502,87.43879,87.47257,87.50635,87.54012,87.5739,87.60768,87.64145,87.67523,87.70901,87.74278,87.77656,87.81034,87.84412,87.87789,87.91167,87.94545,87.97922
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",276,Germany,ALLAREA,G,PERCENT,99.8429,99.8429,99.8429,99.84291,99.84935,99.85583,99.86234,99.86888,99.87546,99.87845,99.88153,99.8847,99.88772,99.89073,99.89375,99.89677,99.89984,99.90295,99.90612,99.90934,99.91265,99.91604,99.91641
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",276,Germany,RURAL,G,PERCENT,99.84176,99.84176,99.84176,99.84176,99.84176,99.84176,99.84176,99.84176,99.84176,99.82618,99.81059,99.795,99.77941,99.76382,99.74824,99.73265,99.71706,99.70147,99.68588,99.67029,99.65471,99.63912,99.63912
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",276,Germany,URBAN,G,PERCENT,99.84328,99.84328,99.84328,99.84328,99.85177,99.86027,99.86877,99.87727,99.88577,99.89426,99.90276,99.91126,99.91976,99.92825,99.93675,99.94525,99.95375,99.96225,99.97074,99.97924,99.98774,99.99624,99.99624
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",288,Ghana,ALLAREA,G,PERCENT,12.09629,12.3398,13.27552,14.41101,15.8079,17.23668,18.69811,20.19171,21.7173,23.27362,24.86189,26.48082,28.12981,29.8078,31.5145,33.2496,35.01281,36.8034,38.62107,40.46505,42.33546,43.59806,44.46808
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",288,Ghana,RURAL,G,PERCENT,0,0,0,0.31496,1.07106,1.85147,2.65621,3.48526,4.33863,5.21633,6.11834,7.04467,7.99532,8.97029,9.96958,10.99319,12.04112,13.11336,14.20993,15.33082,16.47602,17.64555,18.83939
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",288,Ghana,URBAN,G,PERCENT,27.536,27.66708,29.32197,30.99122,32.67484,34.37284,36.08521,37.81194,39.55305,41.30854,43.07839,44.86262,46.66121,48.47418,50.30152,52.14323,53.99932,55.86977,57.7546,59.6538,61.56736,62.40283,62.56317
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",292,Gibraltar,ALLAREA,G,PERCENT,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",292,Gibraltar,URBAN,G,PERCENT,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",300,Greece,ALLAREA,G,PERCENT,99.15239,99.21812,99.28736,99.35515,99.42153,99.48649,99.47334,99.44517,99.41645,99.38721,99.35745,99.3272,99.29645,99.2652,99.23347,99.18443,99.13364,99.08283,99.03204,98.98124,98.93044,98.87964,98.87964
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",308,Grenada,ALLAREA,G,PERCENT,78.71873,79.61002,80.50478,81.40299,82.30465,83.20976,84.11833,85.03035,85.94093,86.83961,87.74164,88.64702,89.44017,89.8113,89.91768,89.91768,89.91768,89.91768,,,,,
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",312,Guadeloupe,ALLAREA,G,PERCENT,,98.23443,98.23443,98.23443,98.23443,98.23443,98.28085,98.32728,98.3737,98.42012,98.46655,98.51297,98.55939,98.28029,98.00087,97.72115,97.44112,97.16079,96.88014,96.5992,96.31794,96.03638,95.70962
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",316,Guam,ALLAREA,G,PERCENT,98.76647,98.79092,98.81536,98.8398,98.86425,98.88869,98.91313,98.93758,98.96202,98.98646,99.01091,99.03535,99.05979,99.05979,99.05979,99.05979,99.05979,99.05979,99.05979,99.05979,99.05979,99.05979,99.05979
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",320,Guatemala,ALLAREA,G,PERCENT,46.81889,47.29902,47.78181,48.26304,48.74406,49.22722,49.71269,50.20068,50.69118,51.18368,51.67891,52.17633,52.67633,53.18113,53.69085,54.20601,54.72614,54.98539,55.24571,55.50662,55.76824,56.03049,56.29331
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",320,Guatemala,RURAL,G,PERCENT,39.5146,39.8094,40.10421,40.39902,40.69383,40.98863,41.28344,41.57825,41.87306,42.16786,42.46267,42.75748,43.05229,43.34709,43.6419,43.93671,44.23152,44.52632,44.82113,45.11594,45.41075,45.70555,46.00036
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",320,Guatemala,URBAN,G,PERCENT,55.62748,56.20954,56.79282,57.37734,57.96308,58.55005,59.13824,59.72767,60.31832,60.9102,61.5033,62.09763,62.69319,63.28998,63.88799,64.48724,65.0877,65.16378,65.23986,65.31594,65.39202,65.46809,65.54417
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",624,Guinea-Bissau,ALLAREA,G,PERCENT,17.77465,18.07177,18.36966,18.66735,18.96498,19.26161,19.55808,19.85344,20.1478,20.44029,20.73194,21.02186,21.31008,21.59605,21.8798,22.16104,22.43922,22.71408,22.98562,23.25328,23.5168,23.77592,23.8716
6,6.1,6.1.1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",624,Guinea-Bissau,RURAL,G,PERCENT,4.3182,4.66431,5.02051,5.38682,5.76322,6.14972,6.54632,6.95303,7.36982,7.79672,8.23372,8.68082,9.13802,9.60531,10.08271,10.5702,11.0678,11.57549,12.09328,12.62117,13.15916,13.70725,13.70725
